"PublYearMonth","Company","M","L","C","KD","S","V","MP","SD","FI","Uncertain","n","PublDate","collectPeriodFrom","collectPeriodTo","approxPeriod","house"
"2004-mar","Sifo",0.196,0.127,0.058,0.059,0.395,0.086,0.052,NA,NA,NA,1894,2004-03-14,2004-03-01,2004-03-11,FALSE,"Sifo"
"2004-mar","Demoskop",0.215,0.123,0.059,0.06,0.362,0.107,0.049,NA,NA,10.4,1000,2004-03-01,NA,NA,FALSE,"Demoskop"
"2004-feb","Skop",0.173,0.145,0.067,0.071,0.384,0.096,0.046,NA,NA,NA,1200,2004-02-27,2004-01-19,2004-02-20,FALSE,"Skop"
"2004-feb","TEMO",0.221,0.12,0.056,0.058,0.369,0.108,0.052,NA,NA,15.1,3534,2004-02-27,2004-01-29,2004-02-25,FALSE,"Ipsos"
"2004-feb","Sifo",0.211,0.137,0.053,0.055,0.387,0.09,0.044,NA,NA,NA,1907,2004-02-15,2004-02-02,2004-02-12,FALSE,"Sifo"
"2004-feb","ZAPERA",0.244,0.13,0.063,0.061,0.34,0.097,0.04,NA,NA,NA,1056,2004-02-01,2004-02-02,NA,FALSE,"YouGov"
"2004-feb","Demoskop",0.189,0.128,0.066,0.078,0.362,0.093,0.049,NA,NA,11.1,1000,2004-02-01,NA,NA,FALSE,"Demoskop"
"2004-jan","TEMO",0.247,0.115,0.055,0.045,0.377,0.1,0.048,NA,NA,16.1,2707,2004-01-30,2004-01-12,2004-01-28,FALSE,"Ipsos"
"2004-jan","Skop",0.18,0.13,0.067,0.078,0.39,0.095,0.048,NA,NA,7,1169,2004-01-26,2003-12-17,2004-01-20,FALSE,"Skop"
"2004-jan","Sifo",0.206,0.13,0.06,0.07,0.364,0.095,0.054,NA,NA,NA,1914,2004-01-18,2004-01-07,2004-01-15,FALSE,"Sifo"
"2004-jan","Demoskop",0.202,0.128,0.071,0.073,0.366,0.099,0.046,NA,NA,12.7,1000,2004-01-01,NA,NA,FALSE,"Demoskop"
"2003-dec","Skop",0.163,0.142,0.076,0.074,0.362,0.093,0.056,NA,NA,8,1163,2003-12-22,2003-11-18,2003-12-13,FALSE,"Skop"
"2003-dec","Sifo",0.208,0.13,0.07,0.066,0.369,0.083,0.049,NA,NA,NA,4686,2003-12-21,2003-11-17,2003-12-18,FALSE,"Sifo"
"2003-dec","TEMO",0.246,0.111,0.066,0.052,0.354,0.113,0.045,NA,NA,10.3,1535,2003-12-19,2003-12-08,2003-12-17,FALSE,"Ipsos"
"2003-dec","SCB",0.2,0.136,0.066,0.07,0.369,0.093,0.045,NA,NA,14.5,NA,2003-12-11,2003-11-03,2003-11-24,FALSE,"SCB"
"2003-nov","TEMO",0.257,0.141,0.062,0.054,0.351,0.081,0.042,NA,NA,12.8,1534,2003-11-28,2003-11-17,2003-11-26,FALSE,"Ipsos"
"2003-nov","Sifo",0.198,0.137,0.069,0.069,0.368,0.089,0.047,NA,NA,NA,NA,2003-11-16,2003-10-20,2003-11-13,FALSE,"Sifo"
"2003-nov","Skop",0.194,0.144,0.068,0.085,0.386,0.071,0.049,NA,NA,7,1159,2003-11-09,2003-10-20,2003-11-07,FALSE,"Skop"
"2003-okt","TEMO",0.236,0.125,0.067,0.058,0.357,0.092,0.058,NA,NA,10.5,1572,2003-10-31,2003-10-20,2003-10-29,FALSE,"Ipsos"
"2003-okt","Skop",0.16,0.136,0.063,0.088,0.405,0.086,0.048,NA,NA,9,1188,2003-10-19,2003-09-19,2003-10-11,FALSE,"Skop"
"2003-okt","Sifo",0.18,0.127,0.064,0.071,0.389,0.083,0.058,NA,NA,14.4,NA,2003-10-19,2003-09-22,2003-10-16,FALSE,"Sifo"
"2003-sep","TEMO",0.196,0.134,0.073,0.055,0.381,0.089,0.059,NA,NA,10.3,1599,2003-09-26,2003-09-15,2003-09-24,FALSE,"Ipsos"
"2003-sep","Sifo",0.17,0.136,0.069,0.072,0.378,0.099,0.049,NA,NA,NA,NA,2003-09-21,2003-08-25,2003-09-18,FALSE,"Sifo"
"2003-sep","Skop",0.146,0.145,0.069,0.092,0.374,0.092,0.053,NA,NA,7,1186,2003-09-10,2003-08-18,2003-09-04,FALSE,"Skop"
"2003-sep","Ruab",0.22,0.161,0.065,0.047,0.334,0.112,0.052,NA,NA,NA,NA,2003-09-08,2003-08-17,2003-09-03,FALSE,"Sifo"
"2003-sep","Ruab",0.232,0.143,0.062,0.061,0.352,0.089,0.048,NA,NA,NA,NA,2003-09-01,2003-08-19,2003-08-27,FALSE,"Sifo"
"2003-aug","TEMO",0.188,0.13,0.065,0.077,0.367,0.096,0.057,NA,NA,11.8,1615,2003-08-29,2003-08-18,2003-08-27,FALSE,"Ipsos"
"2003-aug","Ruab",0.198,0.13,0.051,0.074,0.401,0.091,0.045,NA,NA,NA,NA,2003-08-25,2003-08-11,2003-08-19,FALSE,"Sifo"
"2003-aug","Sifo",0.18,0.137,0.068,0.08,0.376,0.085,0.048,NA,NA,19.6,NA,2003-08-24,2003-08-04,2003-08-21,FALSE,"Sifo"
"2003-aug","Gallup",0.189,0.14,0.07,0.065,0.385,0.085,0.051,NA,NA,NA,NA,2003-08-15,2003-08-04,2003-08-12,FALSE,"Novus"
"2003-jul","Skop",0.165,0.141,0.076,0.08,0.378,0.093,0.046,NA,NA,11,1398,2003-07-01,2003-06-16,NA,FALSE,"Skop"
"2003-jul","Ruab",0.195,0.143,0.066,0.052,0.387,0.094,0.055,NA,NA,NA,NA,2003-07-04,2003-06-23,2003-06-26,FALSE,"Sifo"
"2003-jun","TEMO",0.176,0.143,0.081,0.062,0.377,0.089,0.054,NA,NA,9.4,1487,2003-06-27,2003-06-16,2003-06-25,FALSE,"Ipsos"
"2003-jun","Sifo",0.177,0.139,0.066,0.079,0.366,0.087,0.057,NA,NA,NA,NA,2003-06-22,2003-05-19,2003-06-17,FALSE,"Sifo"
"2003-jun","SCB",0.168,0.145,0.065,0.082,0.383,0.091,0.046,NA,NA,15.1,NA,2003-06-10,2003-05-05,2003-06-01,FALSE,"SCB"
"2003-maj","Ruab",0.211,0.145,0.049,0.058,0.394,0.09,0.039,NA,NA,NA,NA,2003-05-26,2003-05-12,2003-05-21,FALSE,"Sifo"
"2003-maj","TEMO",0.194,0.168,0.056,0.07,0.355,0.096,0.043,NA,NA,9.7,NA,2003-05-23,2003-05-12,2003-05-21,FALSE,"Ipsos"
"2003-maj","Sifo",0.166,0.143,0.064,0.077,0.384,0.082,0.057,NA,NA,17.7,NA,2003-05-18,2003-04-21,2003-05-15,FALSE,"Sifo"
"2003-apr","TEMO",0.185,0.151,0.059,0.059,0.385,0.091,0.054,NA,NA,9,NA,2003-04-25,2003-04-14,2003-04-23,FALSE,"Ipsos"
"2003-apr","Sifo",0.155,0.139,0.066,0.083,0.404,0.079,0.052,NA,NA,NA,NA,2003-04-20,2003-03-17,2003-04-15,FALSE,"Sifo"
"2003-apr","Ruab",0.152,0.139,0.062,0.066,0.434,0.074,0.05,NA,NA,NA,NA,2003-04-15,2003-04-01,2003-04-09,FALSE,"Sifo"
"2003-apr","Demoskop",0.165,0.134,0.066,0.077,0.391,0.092,0.044,NA,NA,9.5,NA,2003-04-08,2003-03-25,2003-04-04,FALSE,"Demoskop"
"2003-mar","TEMO",0.177,0.122,0.051,0.077,0.421,0.087,0.051,NA,NA,7.7,NA,2003-03-28,2003-03-17,2003-03-26,FALSE,"Ipsos"
"2003-mar","Sifo",0.162,0.132,0.061,0.092,0.41,0.076,0.044,NA,NA,NA,NA,2003-03-16,2003-02-17,2003-03-13,FALSE,"Sifo"
"2003-mar","Ruab",0.17,0.159,0.046,0.083,0.42,0.07,0.044,NA,NA,NA,NA,2003-03-10,2003-02-24,2003-03-05,FALSE,"Sifo"
"2003-mar","Demoskop",0.17,0.14,0.06,0.084,0.397,0.076,0.047,NA,NA,8.4,NA,2003-03-07,2003-02-25,2003-03-04,FALSE,"Demoskop"
"2003-feb","TEMO",0.174,0.136,0.051,0.079,0.418,0.077,0.051,NA,NA,8.6,NA,2003-02-28,2003-02-17,2003-02-26,FALSE,"Ipsos"
"2003-feb","Sifo",0.149,0.148,0.057,0.086,0.417,0.069,0.046,NA,NA,NA,NA,2003-02-14,2003-01-27,2003-02-13,FALSE,"Sifo"
"2003-feb","Demoskop",0.169,0.134,0.062,0.091,0.41,0.075,0.048,NA,NA,11.3,NA,2003-02-04,2003-01-28,2003-02-03,FALSE,"Demoskop"
"2003-jan","TEMO",0.179,0.15,0.063,0.063,0.408,0.087,0.036,NA,NA,8.1,NA,2003-01-31,2003-01-20,2003-01-29,FALSE,"Ipsos"
"2003-jan","Sifo",0.169,0.148,0.062,0.077,0.398,0.081,0.043,NA,NA,NA,NA,2003-01-26,2003-01-06,2003-01-23,FALSE,"Sifo"
"2002-dec","Sifo",0.158,0.139,0.063,0.078,0.402,0.09,0.044,NA,NA,NA,4465,2002-12-22,2002-11-18,2002-12-18,FALSE,"Sifo"
"2002-dec","TEMO",0.187,0.132,0.049,0.078,0.411,0.097,0.032,NA,NA,9.9,1640,2002-12-20,2002-12-09,2002-12-18,FALSE,"Ipsos"
"2002-dec","SCB",0.153,0.137,0.058,0.085,0.413,0.091,0.039,NA,NA,9.4,6461,2002-12-12,2002-11-04,2002-11-27,FALSE,"SCB"
"2002-dec","Ruab",0.181,0.15,0.046,0.066,0.413,0.082,0.044,NA,NA,NA,NA,2002-12-09,2002-11-25,2002-12-03,FALSE,"Sifo"
"2002-dec","Demoskop",0.144,0.152,0.066,0.081,0.4,0.092,0.036,NA,NA,9,NA,2002-12-06,2002-11-01,NA,TRUE,"Demoskop"
"2002-nov","TEMO",0.176,0.144,0.054,0.061,0.422,0.083,0.048,NA,NA,7.8,1637,2002-11-29,2002-11-18,2002-11-27,FALSE,"Ipsos"
"2002-nov","Gallup",0.135,0.134,0.055,0.086,0.423,0.081,0.051,NA,NA,6.6,1500,2002-11-23,2002-11-04,2002-11-21,FALSE,"Novus"
"2002-nov","Sifo",0.149,0.147,0.063,0.085,0.398,0.085,0.044,NA,NA,NA,3771,2002-11-17,2002-10-21,2002-11-14,FALSE,"Sifo"
"2002-nov","Demoskop",0.139,0.149,0.05,0.085,0.396,0.092,0.047,NA,NA,9.9,NA,2002-11-08,2002-10-29,2002-11-05,FALSE,"Demoskop"
"2002-okt","Gallup",0.149,0.136,0.063,0.074,0.413,0.088,0.043,NA,NA,NA,1500,2002-10-26,2002-10-07,2002-10-24,FALSE,"Novus"
"2002-okt","TEMO",0.153,0.147,0.065,0.073,0.424,0.079,0.037,NA,NA,7.3,NA,2002-10-25,2002-10-14,2002-10-23,FALSE,"Ipsos"
"2002-okt","Sifo",0.15,0.146,0.064,0.077,0.417,0.082,0.037,NA,NA,NA,2567,2002-10-20,2002-10-01,2002-10-17,FALSE,"Sifo"
"2002-okt","Demoskop",0.145,0.119,0.054,0.096,0.417,0.092,0.048,NA,NA,5.1,NA,2002-10-01,2002-09-24,2002-10-01,FALSE,"Demoskop"
"2002-okt","Gallup",0.134,0.161,0.061,0.075,0.423,0.084,0.041,NA,NA,5.9,NA,2002-09-01,2002-09-26,NA,FALSE,"Novus"
"2002-sep","SVT VALU",0.152,0.13,0.068,0.093,0.373,0.1,0.051,NA,NA,NA,NA,2002-09-15,2002-09-05,2002-09-15,FALSE,"SVT"
"2002-sep","Demoskop valdag",0.178,0.129,0.053,0.097,0.371,0.098,0.044,NA,NA,13.6,NA,2002-09-15,2002-09-15,2002-09-15,FALSE,"Demoskop"
"2002-sep","Zapera exit",0.174,0.132,0.05,0.107,0.367,0.094,0.044,NA,NA,NA,NA,2002-09-15,2002-09-15,2002-09-15,FALSE,"YouGov"
"2002-sep","Ruab",0.171,0.151,0.068,0.085,0.373,0.091,0.045,NA,NA,NA,2155,2002-09-14,2002-09-04,2002-09-11,FALSE,"Sifo"
"2002-sep","Skop",0.177,0.126,0.052,0.115,0.375,0.1,0.043,NA,NA,12,NA,2002-09-14,2002-09-07,2002-09-13,FALSE,"Skop"
"2002-sep","Sifo",0.182,0.126,0.053,0.102,0.371,0.097,0.046,NA,NA,NA,1917,2002-09-14,2002-09-11,2002-09-12,FALSE,"Sifo"
"2002-sep","TEMO",0.182,0.138,0.049,0.092,0.365,0.098,0.053,NA,NA,9.5,1668,2002-09-14,2002-09-11,2002-09-12,FALSE,"Ipsos"
"2002-sep","Gallup",0.167,0.126,0.057,0.098,0.362,0.109,0.049,NA,NA,9.3,1480,2002-09-13,2002-09-10,2002-09-12,FALSE,"Novus"
"2002-sep","Skop",0.176,0.116,0.057,0.121,0.357,0.115,0.047,NA,NA,12,1572,2002-09-13,2002-09-06,2002-09-12,FALSE,"Skop"
"2002-sep","Demoskop",0.204,0.12,0.04,0.103,0.363,0.093,0.042,NA,NA,13.6,NA,2002-09-13,2002-09-06,2002-09-11,FALSE,"Demoskop"
"2002-sep","Ruab",0.171,0.143,0.059,0.083,0.395,0.089,0.042,NA,NA,NA,2941,2002-09-13,2002-09-04,2002-09-11,FALSE,"Sifo"
"2002-sep","Sifo",0.199,0.131,0.049,0.097,0.357,0.103,0.047,NA,NA,11.4,1572,2002-09-13,2002-09-08,2002-09-11,FALSE,"Sifo"
"2002-sep","TEMO",0.179,0.146,0.05,0.09,0.361,0.097,0.049,NA,NA,9.8,1603,2002-09-13,2002-09-09,2002-09-11,FALSE,"Ipsos"
"2002-sep","Skop",0.18,0.11,0.055,0.125,0.356,0.116,0.04,NA,NA,NA,1506,2002-09-12,2002-09-05,2002-09-11,FALSE,"Skop"
"2002-sep","Sifo",0.193,0.13,0.049,0.099,0.363,0.096,0.041,NA,NA,12.1,1231,2002-09-12,2002-09-07,2002-09-10,FALSE,"Sifo"
"2002-sep","TEMO",0.178,0.14,0.056,0.098,0.36,0.094,0.043,NA,NA,9.5,1506,2002-09-12,2002-09-07,2002-09-10,FALSE,"Ipsos"
"2002-sep","Skop",0.174,0.118,0.051,0.114,0.355,0.121,0.043,NA,NA,NA,NA,2002-09-11,2002-09-04,2002-09-10,FALSE,"Skop"
"2002-sep","Sifo",0.2,0.121,0.048,0.107,0.367,0.093,0.04,NA,NA,13.9,1243,2002-09-11,2002-09-06,2002-09-09,FALSE,"Sifo"
"2002-sep","TEMO",0.18,0.133,0.052,0.093,0.368,0.095,0.044,NA,NA,8.7,1503,2002-09-11,2002-09-06,2002-09-09,FALSE,"Ipsos"
"2002-sep","Skop",0.177,0.112,0.051,0.114,0.346,0.128,0.047,NA,NA,12,NA,2002-09-10,2002-09-03,2002-09-09,FALSE,"Skop"
"2002-sep","Sifo",0.185,0.116,0.047,0.114,0.381,0.086,0.049,NA,NA,13,1250,2002-09-10,2002-09-05,2002-09-08,FALSE,"Sifo"
"2002-sep","TEMO",0.18,0.131,0.052,0.092,0.371,0.092,0.049,NA,NA,8.9,1463,2002-09-10,2002-09-05,2002-09-08,FALSE,"Ipsos"
"2002-sep","Skop",0.184,0.111,0.054,0.108,0.35,0.122,0.049,NA,NA,12,NA,2002-09-09,2002-09-02,2002-09-08,FALSE,"Skop"
"2002-sep","Sifo",0.2,0.102,0.046,0.123,0.38,0.084,0.042,NA,NA,13.9,1250,2002-09-09,2002-09-04,2002-09-07,FALSE,"Sifo"
"2002-sep","TEMO",0.189,0.133,0.053,0.094,0.367,0.092,0.049,NA,NA,8.9,1463,2002-09-09,2002-09-04,2002-09-07,FALSE,"Ipsos"
"2002-sep","Sifo",0.201,0.092,0.052,0.118,0.386,0.093,0.039,NA,NA,13,1252,2002-09-08,2002-09-03,2002-09-06,FALSE,"Sifo"
"2002-sep","TEMO",0.186,0.128,0.057,0.102,0.36,0.088,0.053,NA,NA,9.1,1467,2002-09-08,2002-09-03,2002-09-06,FALSE,"Ipsos"
"2002-sep","Skop",0.187,0.117,0.052,0.111,0.348,0.116,0.046,NA,NA,12,NA,2002-09-07,2002-09-01,2002-09-06,FALSE,"Skop"
"2002-sep","Sifo",0.207,0.09,0.052,0.11,0.398,0.084,0.038,NA,NA,12.1,1252,2002-09-07,2002-09-02,2002-09-05,FALSE,"Sifo"
"2002-sep","TEMO",0.212,0.115,0.058,0.106,0.352,0.086,0.053,NA,NA,9.1,1469,2002-09-07,2002-09-02,2002-09-05,FALSE,"Ipsos"
"2002-sep","Skop",0.195,0.113,0.045,0.108,0.367,0.107,0.043,NA,NA,12,NA,2002-09-06,2002-08-30,2002-09-05,FALSE,"Skop"
"2002-sep","Gallup",0.177,0.116,0.058,0.107,0.367,0.091,0.054,NA,NA,NA,1717,2002-09-06,2002-09-02,2002-09-05,FALSE,"Novus"
"2002-sep","Ruab",0.199,0.108,0.057,0.089,0.383,0.105,0.037,NA,NA,NA,3116,2002-09-06,2002-08-27,2002-09-02,FALSE,"Sifo"
"2002-sep","Sifo",0.203,0.093,0.054,0.1,0.398,0.095,0.035,NA,NA,12.3,NA,2002-09-06,2002-09-01,2002-09-04,FALSE,"Sifo"
"2002-sep","TEMO",0.209,0.112,0.061,0.103,0.355,0.092,0.05,NA,NA,8.9,1471,2002-09-06,2002-09-01,2002-09-04,FALSE,"Ipsos"
"2002-sep","Demoskop",0.2,0.092,0.054,0.106,0.347,0.132,0.045,NA,NA,10.9,NA,2002-09-05,2002-08-27,2002-09-02,FALSE,"Demoskop"
"2002-sep","Skop",0.199,0.108,0.046,0.101,0.369,0.105,0.048,NA,NA,12,NA,2002-09-05,NA,NA,FALSE,"Skop"
"2002-sep","Sifo",0.199,0.096,0.054,0.102,0.386,0.101,0.036,NA,NA,11.9,1258,2002-09-05,NA,NA,FALSE,"Sifo"
"2002-sep","TEMO",0.202,0.113,0.06,0.1,0.347,0.089,0.057,NA,NA,9.3,1471,2002-09-05,2002-08-31,2002-09-03,FALSE,"Ipsos"
"2002-sep","Skop",0.203,0.103,0.048,0.111,0.364,0.098,0.048,NA,NA,12,NA,2002-09-04,2002-08-28,2002-09-03,FALSE,"Skop"
"2002-sep","Sifo",0.206,0.099,0.047,0.102,0.383,0.097,0.041,NA,NA,12.1,1258,2002-09-04,2002-08-30,2002-09-02,FALSE,"Sifo"
"2002-sep","TEMO",0.203,0.104,0.066,0.101,0.344,0.102,0.053,NA,NA,9.9,1478,2002-09-04,2002-08-30,2002-09-02,FALSE,"Ipsos"
"2002-sep","Skop",0.209,0.108,0.047,0.113,0.363,0.098,0.04,NA,NA,12,NA,2002-09-03,2002-08-27,2002-09-02,FALSE,"Skop"
"2002-sep","Sifo",0.204,0.097,0.045,0.108,0.377,0.104,0.04,NA,NA,12.6,1245,2002-09-03,2002-08-29,2002-09-01,FALSE,"Sifo"
"2002-sep","TEMO",0.195,0.095,0.062,0.104,0.351,0.114,0.05,NA,NA,9.9,1478,2002-09-03,2002-08-29,2002-09-01,FALSE,"Ipsos"
"2002-sep","Skop",0.206,0.098,0.052,0.121,0.364,0.095,0.041,NA,NA,12,NA,2002-09-02,2002-08-26,2002-09-01,FALSE,"Skop"
"2002-sep","Sifo",0.213,0.09,0.045,0.112,0.368,0.102,0.047,NA,NA,13.5,1245,2002-09-02,2002-08-28,2002-08-31,FALSE,"Sifo"
"2002-sep","TEMO",0.189,0.095,0.057,0.118,0.348,0.113,0.049,NA,NA,10.4,1480,2002-09-02,2002-08-28,2002-08-31,FALSE,"Ipsos"
"2002-sep","Sifo",0.206,0.088,0.041,0.11,0.371,0.105,0.056,NA,NA,12.7,1200,2002-09-01,2002-08-24,2002-08-30,FALSE,"Sifo"
"2002-sep","TEMO",0.188,0.087,0.057,0.125,0.352,0.112,0.05,NA,NA,11,1481,2002-09-01,2002-08-27,2002-08-30,FALSE,"Ipsos"
"2002-aug","Skop",0.208,0.094,0.053,0.119,0.371,0.095,0.04,NA,NA,11,NA,2002-08-31,2002-08-25,2002-08-30,FALSE,"Skop"
"2002-aug","Ruab",0.215,0.084,0.052,0.088,0.416,0.092,0.034,NA,NA,NA,3197,2002-08-31,2002-08-20,2002-08-26,FALSE,"Sifo"
"2002-aug","Sifo",0.202,0.084,0.051,0.114,0.363,0.111,0.056,NA,NA,13.6,1238,2002-08-31,2002-08-23,2002-08-29,FALSE,"Sifo"
"2002-aug","TEMO",0.188,0.08,0.05,0.127,0.371,0.106,0.049,NA,NA,10.2,1468,2002-08-31,2002-08-26,2002-08-29,FALSE,"Ipsos"
"2002-aug","Skop",0.206,0.08,0.063,0.122,0.369,0.096,0.044,NA,NA,11,NA,2002-08-30,2002-08-23,2002-08-29,FALSE,"Skop"
"2002-aug","Sifo",0.208,0.084,0.051,0.112,0.365,0.107,0.056,NA,NA,NA,1172,2002-08-30,2002-08-22,2002-08-28,FALSE,"Sifo"
"2002-aug","TEMO",0.189,0.081,0.049,0.128,0.382,0.098,0.051,NA,NA,10.7,1468,2002-08-30,2002-08-25,2002-08-28,FALSE,"Ipsos"
"2002-aug","Gallup",0.216,0.087,0.052,0.122,0.353,0.1,0.047,NA,NA,NA,1494,2002-08-29,2002-08-24,2002-08-28,FALSE,"Novus"
"2002-aug","Skop",0.206,0.082,0.067,0.116,0.371,0.094,0.04,NA,NA,NA,NA,2002-08-29,2002-08-22,2002-08-28,FALSE,"Skop"
"2002-aug","Sifo",0.206,0.084,0.054,0.114,0.373,0.103,0.05,NA,NA,NA,1101,2002-08-29,2002-08-21,2002-08-27,FALSE,"Sifo"
"2002-aug","TEMO",0.195,0.076,0.048,0.118,0.386,0.103,0.054,NA,NA,10.1,1467,2002-08-29,2002-08-24,2002-08-27,FALSE,"Ipsos"
"2002-aug","Skop",0.211,0.083,0.069,0.119,0.363,0.097,0.037,NA,NA,11,NA,2002-08-28,2002-08-21,2002-08-27,FALSE,"Skop"
"2002-aug","Sifo",0.206,0.075,0.058,0.119,0.389,0.094,0.043,NA,NA,NA,1197,2002-08-28,2002-08-20,2002-08-26,FALSE,"Sifo"
"2002-aug","TEMO",0.201,0.073,0.048,0.115,0.384,0.093,0.066,NA,NA,9.3,1466,2002-08-28,2002-08-23,2002-08-26,FALSE,"Ipsos"
"2002-aug","Skop",0.203,0.088,0.067,0.114,0.365,0.103,0.039,NA,NA,10,NA,2002-08-27,2002-08-20,2002-08-26,FALSE,"Skop"
"2002-aug","Skop",0.199,0.083,0.063,0.121,0.369,0.11,0.038,NA,NA,7,NA,2002-08-26,2002-08-19,2002-08-25,FALSE,"Skop"
"2002-aug","Sifo",0.203,0.071,0.055,0.117,0.395,0.096,0.047,NA,NA,NA,1189,2002-08-25,2002-08-19,2002-08-22,FALSE,"Sifo"
"2002-aug","Ruab",0.223,0.079,0.049,0.083,0.411,0.102,0.036,NA,NA,NA,3823,2002-08-24,2002-08-12,2002-08-19,FALSE,"Sifo"
"2002-aug","Skop",0.195,0.077,0.065,0.126,0.364,0.118,0.037,NA,NA,8,NA,2002-08-24,2002-08-18,2002-08-23,FALSE,"Skop"
"2002-aug","Skop",0.213,0.071,0.053,0.129,0.367,0.118,0.037,NA,NA,9,NA,2002-08-22,2002-08-15,2002-08-21,FALSE,"Skop"
"2002-aug","Skop",0.234,0.07,0.056,0.103,0.38,0.111,0.034,NA,NA,12,NA,2002-08-18,2002-08-11,2002-08-16,FALSE,"Skop"
"2002-aug","Sifo",0.221,0.061,0.059,0.11,0.393,0.091,0.038,NA,NA,NA,1184,2002-08-18,2002-08-12,2002-08-15,FALSE,"Sifo"
"2002-aug","Ruab",0.234,0.071,0.05,0.083,0.423,0.09,0.037,NA,NA,NA,3578,2002-08-17,2002-08-02,2002-08-11,FALSE,"Sifo"
"2002-aug","TEMO",0.194,0.068,0.06,0.102,0.412,0.101,0.039,NA,NA,10.8,1740,2002-08-16,2002-08-05,2002-08-14,FALSE,"Ipsos"
"2002-aug","Sifo",0.212,0.062,0.058,0.085,0.424,0.084,0.041,NA,NA,NA,1177,2002-08-11,2002-08-05,2002-08-08,FALSE,"Sifo"
"2002-aug","Gallup",0.228,0.04,0.053,0.11,0.387,0.108,0.042,NA,NA,NA,1509,2002-08-09,2002-07-15,2002-08-06,FALSE,"Novus"
"2002-aug","Sifo",0.219,0.049,0.056,0.108,0.409,0.102,0.042,NA,NA,NA,1894,2002-08-04,2002-07-22,2002-08-01,FALSE,"Sifo"
"2002-jul","Gallup",0.22,0.045,0.059,0.102,0.406,0.097,0.045,NA,NA,13.7,NA,2002-07-01,2002-06-17,NA,FALSE,"Novus"
"2002-jul","Ruab",0.224,0.047,0.05,0.092,0.437,0.096,0.033,NA,NA,NA,NA,2002-07-01,2002-07-02,NA,FALSE,"Sifo"
"2002-jun","TEMO",0.222,0.057,0.07,0.085,0.389,0.1,0.044,NA,NA,9.9,1904,2002-06-28,2002-06-13,2002-06-26,FALSE,"Ipsos"
"2002-jun","Skop",0.212,0.053,0.05,0.1,0.397,0.112,0.038,NA,NA,NA,NA,2002-06-26,2002-05-20,2002-06-20,FALSE,"Skop"
"2002-jun","Sifo",0.211,0.052,0.06,0.094,0.42,0.092,0.045,NA,NA,NA,4220,2002-06-23,2002-05-20,2002-06-18,FALSE,"Sifo"
"2002-jun","SCB",0.219,0.051,0.054,0.092,0.431,0.104,0.032,NA,NA,17.4,9115,2002-06-15,2002-05-06,2002-05-29,FALSE,"SCB"
"2002-jun","Ruab",0.246,0.054,0.047,0.063,0.441,0.094,0.04,NA,NA,NA,NA,2002-06-12,2002-05-31,2002-06-10,FALSE,"Sifo"
"2002-jun","Gallup",0.205,0.054,0.059,0.113,0.409,0.095,0.046,NA,NA,NA,1519,2002-06-12,2002-05-27,2002-06-10,FALSE,"Novus"
"2002-jun","Demoskop",0.217,0.038,0.047,0.096,0.456,0.086,0.039,NA,NA,10.9,NA,2002-06-10,2002-05-28,2002-06-05,FALSE,"Demoskop"
"2002-maj","TEMO",0.24,0.05,0.062,0.092,0.398,0.093,0.043,NA,NA,10.8,1731,2002-05-31,2002-05-21,2002-05-29,FALSE,"Ipsos"
"2002-maj","Zapera",0.231,0.049,0.05,0.106,0.383,0.108,0.036,NA,NA,NA,NA,2002-05-01,2002-05-08,NA,FALSE,"YouGov"
"2002-maj","Skop",0.214,0.047,0.06,0.107,0.408,0.104,0.039,NA,NA,NA,NA,2002-05-01,2002-04-18,NA,FALSE,"Skop"
"2002-maj","Sifo",0.228,0.043,0.054,0.089,0.439,0.095,0.038,NA,NA,NA,3560,2002-05-19,2002-04-23,2002-05-15,FALSE,"Sifo"
"2002-maj","Gallup",0.215,0.045,0.054,0.082,0.412,0.105,0.054,NA,NA,NA,1500,2002-05-18,2002-04-23,2002-05-14,FALSE,"Novus"
"2002-maj","Ruab",0.218,0.042,0.038,0.066,0.489,0.097,0.036,NA,NA,NA,3112,2002-05-11,2002-04-26,2002-05-07,FALSE,"Sifo"
"2002-maj","Demoskop",0.224,0.055,0.064,0.081,0.409,0.113,0.037,NA,NA,12.7,NA,2002-05-01,2002-04-29,NA,FALSE,"Demoskop"
"2002-apr","Gallup",0.227,0.037,0.047,0.072,0.456,0.112,0.041,NA,NA,13.2,NA,2002-04-01,2002-04-02,NA,FALSE,"Novus"
"2002-apr","TEMO",0.219,0.041,0.048,0.109,0.417,0.12,0.04,NA,NA,11.3,1741,2002-04-26,2002-04-15,2002-04-24,FALSE,"Ipsos"
"2002-apr","Sifo",0.219,0.041,0.058,0.082,0.44,0.102,0.042,NA,NA,NA,4720,2002-04-21,2002-03-18,2002-04-18,FALSE,"Sifo"
"2002-apr","Zapera",0.228,0.052,0.055,0.099,0.389,0.126,0.031,NA,NA,NA,NA,2002-04-01,2002-04-09,NA,FALSE,"YouGov"
"2002-apr","Ruab",0.227,0.05,0.056,0.068,0.458,0.094,0.033,NA,NA,NA,3074,2002-04-20,2002-04-09,2002-04-17,FALSE,"Sifo"
"2002-apr","Skop",0.241,0.046,0.048,0.098,0.408,0.11,0.038,NA,NA,NA,NA,2002-04-01,2002-03-01,NA,TRUE,"Skop"
